iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-06-28,133978.0,3504.0,3600.429,1695.0,34.0,38.571,813.519,21.276,21.862,10.292,0.206,0.234,18099.0,733197.0,4.452,0.11,16862.0,0.102,4.683,0.214,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-06-29,137787.0,3809.0,3640.143,1738.0,43.0,39.143,836.648,23.128,22.103,10.553,0.261,0.238,17837.0,751034.0,4.56,0.108,17188.0,0.104,4.722,0.212,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-06-30,141801.0,4014.0,3716.429,1783.0,45.0,40.143,861.021,24.373,22.566,10.826,0.273,0.244,18426.0,769460.0,4.672,0.112,17493.0,0.106,4.707,0.212,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-01,145483.0,3682.0,3755.0,1847.0,64.0,43.143,883.378,22.357,22.8,11.215,0.389,0.262,17875.0,787335.0,4.781,0.109,17699.0,0.107,4.713,0.212,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-02,149258.0,3775.0,3799.714,1888.0,41.0,43.714,906.3,22.922,23.072,11.464,0.249,0.265,18362.0,805697.0,4.892,0.111,17751.0,0.108,4.672,0.214,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-03,153277.0,4019.0,3810.143,1926.0,38.0,43.571,930.704,24.404,23.135,11.695,0.231,0.265,14650.0,820347.0,4.981,0.089,17201.0,0.104,4.515,0.222,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-04,156391.0,3114.0,3702.429,1968.0,42.0,43.857,949.612,18.908,22.481,11.95,0.255,0.266,14727.0,835074.0,5.071,0.089,17139.0,0.104,4.629,0.216,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-05,159679.0,3288.0,3671.571,1997.0,29.0,43.143,969.577,19.965,22.294,12.126,0.176,0.262,13988.0,849062.0,5.156,0.085,16552.0,0.101,4.508,0.222,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-06,162417.0,2738.0,3518.571,2052.0,55.0,44.857,986.202,16.625,21.365,12.46,0.334,0.272,14245.0,863307.0,5.242,0.086,16039.0,0.097,4.558,0.2189999999999999,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-07,165618.0,3201.0,3402.429,2096.0,44.0,44.714,1005.639,19.437,20.66,12.727,0.267,0.272,13173.0,876480.0,5.322,0.08,15289.0,0.093,4.494,0.223,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-08,168645.0,3027.0,3308.857,2151.0,55.0,43.429,1024.019,18.38,20.092,13.061,0.334,0.264,15672.0,892152.0,5.417,0.095,14974.0,0.091,4.525,0.221,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-09,172134.0,3489.0,3268.0,2197.0,46.0,44.143,1045.204,21.185,19.843,13.34,0.279,0.268,15632.0,907784.0,5.512,0.095,14584.0,0.089,4.463,0.2239999999999999,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-10,175494.0,3360.0,3173.857,2238.0,41.0,44.571,1065.606,20.402,19.272,13.589,0.249,0.271,13488.0,921272.0,5.594,0.082,14418.0,0.088,4.543,0.22,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-11,178443.0,2949.0,3150.286,2275.0,37.0,43.857,1083.512,17.906,19.129,13.814,0.225,0.266,11184.0,932456.0,5.662,0.068,13912.0,0.084,4.416,0.226,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-12,181129.0,2686.0,3064.286,2305.0,30.0,44.0,1099.822,16.309,18.606,13.996,0.182,0.267,8068.0,940524.0,5.711,0.049,13066.0,0.079,4.263999999999999,0.235,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-13,183795.0,2666.0,3054.0,2352.0,47.0,42.857,1116.01,16.188,18.544,14.281,0.285,0.26,12423.0,952947.0,5.786,0.075,12806.0,0.078,4.1930000000000005,0.238,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-14,186894.0,3099.0,3039.429,2391.0,39.0,42.143,1134.827,18.817,18.456,14.518,0.237,0.256,13453.0,966400.0,5.868,0.082,12846.0,0.078,4.226,0.237,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-15,190057.0,3163.0,3058.857,2424.0,33.0,39.0,1154.033,19.206,18.573,14.719,0.2,0.237,14002.0,980402.0,5.953,0.085,12607.0,0.077,4.121,0.243,samples tested,74.54,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-16,193590.0,3533.0,3065.143,2457.0,33.0,37.143,1175.486,21.453,18.612,14.919,0.2,0.226,12829.0,993231.0,6.031,0.078,12207.0,0.074,3.983,0.251,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-17,196323.0,2733.0,2975.571,2496.0,39.0,36.857,1192.08,16.595,18.068,15.156,0.237,0.224,13520.0,1006751.0,6.113,0.082,12211.0,0.074,4.104,0.244,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-18,199357.0,3034.0,2987.714,2547.0,51.0,38.857,1210.503,18.423,18.142,15.465,0.31,0.236,10923.0,1017674.0,6.179,0.066,12174.0,0.074,4.075,0.245,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-19,202066.0,2709.0,2991.0,2581.0,34.0,39.429,1226.952,16.449,18.161,15.672,0.206,0.239,10625.0,1028299.0,6.244,0.065,12539.0,0.076,4.192,0.239,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-20,204525.0,2459.0,2961.429,2618.0,37.0,38.0,1241.883,14.931,17.982,15.897,0.225,0.231,13362.0,1041661.0,6.325,0.081,12673.0,0.077,4.279,0.2339999999999999,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-21,207453.0,2928.0,2937.0,2668.0,50.0,39.571,1259.662,17.779,17.834,16.2,0.304,0.24,12898.0,1054559.0,6.403,0.078,12594.0,0.076,4.288,0.233,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-22,210510.0,3057.0,2921.857,2709.0,41.0,40.714,1278.224,18.562,17.742,16.449,0.249,0.247,12050.0,1066609.0,6.476,0.073,12315.0,0.075,4.215,0.237,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-23,213254.0,2744.0,2809.143,2751.0,42.0,42.0,1294.886,16.662,17.057,16.704,0.255,0.255,12398.0,1079007.0,6.552,0.075,12254.0,0.074,4.362,0.2289999999999999,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-24,216110.0,2856.0,2826.714,2801.0,50.0,43.571,1312.228,17.342,17.164,17.008,0.304,0.265,12027.0,1091034.0,6.625,0.073,12040.0,0.073,4.259,0.235,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-25,218658.0,2548.0,2757.286,2836.0,35.0,41.286,1327.699,15.472,16.742,17.22,0.213,0.251,10446.0,1101480.0,6.688,0.063,11972.0,0.073,4.342,0.23,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-26,221178.0,2520.0,2730.286,2874.0,38.0,41.857,1343.001,15.302,16.578,17.451,0.231,0.254,10078.0,1111558.0,6.749,0.061,11894.0,0.072,4.356,0.23,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-27,223453.0,2275.0,2704.0,2928.0,54.0,44.286,1356.815,13.814,16.419,17.779,0.328,0.269,12859.0,1124417.0,6.828,0.078,11822.0,0.072,4.372,0.2289999999999999,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-28,226225.0,2772.0,2681.714,2965.0,37.0,42.429,1373.647,16.832,16.283,18.004,0.225,0.258,12714.0,1137131.0,6.905,0.077,11796.0,0.072,4.399,0.2269999999999999,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-29,229185.0,2960.0,2667.857,3000.0,35.0,41.571,1391.62,17.973,16.199,18.216,0.213,0.252,14127.0,1151258.0,6.99,0.086,12093.0,0.073,4.533,0.221,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-30,232194.0,3009.0,2705.714,3035.0,35.0,40.571,1409.891,18.271,16.429,18.429,0.213,0.246,12937.0,1164195.0,7.069,0.079,12170.0,0.074,4.498,0.222,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-07-31,234889.0,2695.0,2682.714,3083.0,48.0,40.286,1426.255,16.364,16.29,18.72,0.291,0.245,12614.0,1176809.0,7.146,0.077,12254.0,0.074,4.5680000000000005,0.2189999999999999,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-01,237661.0,2772.0,2714.714,3111.0,28.0,39.286,1443.086,16.832,16.484,18.89,0.17,0.239,8802.0,1185611.0,7.199,0.053,12019.0,0.073,4.427,0.226,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-02,239860.0,2199.0,2668.857,3132.0,21.0,36.857,1456.439,13.352,16.205,19.018,0.128,0.224,3684.0,1189295.0,7.221,0.022,11105.0,0.067,4.1610000000000005,0.24,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-03,240746.0,886.0,2470.429,3154.0,22.0,32.286,1461.819,5.38,15.001,19.151,0.134,0.196,4249.0,1193544.0,7.247,0.026,9875.0,0.06,3.997,0.25,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-04,242102.0,1356.0,2268.143,3184.0,30.0,31.286,1470.052,8.234,13.772,19.333,0.182,0.19,7712.0,1201256.0,7.294,0.047,9161.0,0.056,4.039,0.248,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-05,244020.0,1918.0,2119.286,3234.0,50.0,33.429,1481.698,11.646,12.868,19.637,0.304,0.203,11160.0,1212416.0,7.362,0.068,8737.0,0.053,4.123,0.243,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-06,246674.0,2654.0,2068.571,3267.0,33.0,33.143,1497.814,16.115,12.56,19.837,0.2,0.201,12708.0,1225124.0,7.439,0.077,8704.0,0.053,4.208,0.238,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-07,249651.0,2977.0,2108.857,3306.0,39.0,31.857,1515.89,18.076,12.805,20.074,0.237,0.193,12699.0,1237823.0,7.516,0.077,8716.0,0.053,4.133,0.242,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-08,252502.0,2851.0,2120.143,3333.0,27.0,31.714,1533.201,17.311,12.874,20.238,0.164,0.193,11737.0,1249560.0,7.587,0.071,9136.0,0.055,4.309,0.2319999999999999,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-09,255113.0,2611.0,2179.0,3365.0,32.0,33.286,1549.056,15.854,13.231,20.432,0.194,0.202,10759.0,1260319.0,7.653,0.065,10146.0,0.062,4.656000000000001,0.215,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-10,257600.0,2487.0,2407.714,3399.0,34.0,35.0,1564.157,15.101,14.62,20.639,0.206,0.213,12849.0,1273168.0,7.731,0.078,11375.0,0.069,4.724,0.212,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-11,260507.0,2907.0,2629.286,3438.0,39.0,36.286,1581.808,17.651,15.965,20.876,0.237,0.22,14820.0,1287988.0,7.821,0.09,12390.0,0.075,4.712,0.212,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-12,263503.0,2996.0,2783.286,3471.0,33.0,33.857,1600.0,18.192,16.9,21.076,0.2,0.206,14751.0,1302739.0,7.91,0.09,12903.0,0.078,4.636,0.216,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-13,266498.0,2995.0,2832.0,3513.0,42.0,35.143,1618.186,18.186,17.196,21.331,0.255,0.213,13162.0,1315901.0,7.99,0.08,12968.0,0.079,4.579,0.218,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-14,269115.0,2617.0,2780.571,3557.0,44.0,35.857,1634.076,15.891,16.884,21.598,0.267,0.218,12856.0,1328757.0,8.068,0.078,12991.0,0.079,4.672,0.214,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-15,271881.0,2766.0,2768.429,3591.0,34.0,36.857,1650.871,16.795,16.81,21.805,0.206,0.224,12891.0,1341648.0,8.147,0.078,13155.0,0.08,4.752,0.21,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-16,274525.0,2644.0,2773.143,3625.0,34.0,37.143,1666.926,16.054,16.839,22.011,0.206,0.226,10018.0,1351666.0,8.207,0.061,13050.0,0.079,4.706,0.213,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-17,276549.0,2024.0,2707.0,3657.0,32.0,36.857,1679.216,12.29,16.437,22.205,0.194,0.224,12523.0,1364189.0,8.283,0.076,13003.0,0.079,4.803,0.208,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-18,279144.0,2595.0,2662.429,3694.0,37.0,36.571,1694.973,15.757,16.166,22.43,0.225,0.222,14630.0,1378819.0,8.372,0.089,12976.0,0.079,4.874,0.205,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-19,282344.0,3200.0,2691.571,3740.0,46.0,38.429,1714.403,19.431,16.343,22.709,0.279,0.233,14678.0,1393497.0,8.461,0.089,12965.0,0.079,4.817,0.208,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-20,285091.0,2747.0,2656.143,3781.0,41.0,38.286,1731.083,16.68,16.128,22.958,0.249,0.232,14059.0,1407556.0,8.547,0.085,13094.0,0.08,4.93,0.203,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
BGD,Asia,Bangladesh,2020-08-21,287959.0,2868.0,2692.0,3822.0,41.0,37.857,1748.498,17.415,16.346,23.207,0.249,0.23,12943.0,1420499.0,8.625,0.079,13106.0,0.08,4.868,0.205,samples tested,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.608
